bench,match_tier,match_key,bit_index,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_source,amd_source,intel_source,nvidia_site_class,amd_site_class,intel_site_class,nvidia_opcode,amd_opcode,intel_opcode,nvidia_type_kind,amd_type_kind,intel_type_kind,canonical_relpath,canonical_line
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,19,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,20,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,21,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,22,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,23,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,24,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,25,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,26,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,27,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,28,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,29,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,30,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,31,129,379,193,SDC,,MASKED,nvidia:operand,,intel:operand,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,32,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,33,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,34,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,35,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,36,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,37,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,38,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,39,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,40,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,41,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,42,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,43,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,44,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,45,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,46,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,47,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,48,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,49,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,50,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,51,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,52,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,53,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,54,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,55,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
dense-embedding,source_context_type_family,T input_elem = input[start + idx];|T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];|output[start + idx] = input_elem + dense_elem;|sext|int|64|value,56,129,379,193,SDC,,MASKED,nvidia:pointer,,intel:pointer,result,result,base,sext,sext,sext,int,int,int,main.src,T dense_elem = dense[batch_idx * embedding_dim + idx % embedding_dim];
